Family	Genus	species	Genus_species	species_lsid	author	year	parentheses	distribution_WSC	Notes	Citation_WSC	Measured	Ecological_classification	Guild	Cave_deep	Cave_entr	SSH	External	Alien	Verticality	Pigment	Eyeless	Eyes_regression	Leg_elongation	Body_length_min_f	Body_length_max_f	Body_length_min_m	Body_length_max_m	Body_length_avg_f	Body_length_avg_m	Sexual_Size_Dimorphism	Body_length_avg	Prosoma_length_f	Prosoma_length_m	Prosoma_length_avg	Prosoma_width_f	Prosoma_width_m	Prosoma_width_avg	Prosoma_shape	Prosoma_height_f	Prosoma_height_m	Prosoma_height_avg	Profile_flattening	Femur_I_length_f	Femur_I_length_m	Femur_I_length_avg	Femur_elongation	Tibia_I_length_f	Tibia_I_length_m	Tibia_I_length_avg	Tibia_elongation 	Fang_length_f	Fang_length_m	Fang_length_avg	Clypeus_height_f	Clypeus_height_m	Clypeus_height_avg	AME	AME_type	ALE	PME	PLE	Eye_reduction_ratio	AME-ALE	PME-PLE	Capture_web	Sensing_web	No_web	Tube_web	Sheet_web	Space_web	Orb_web	Ambush_hunter	Active_hunter	Food_specialist	Dispersal
Leptonetidae	Cataleptoneta	semipinnata	Cataleptoneta semipinnata	urn:lsid:nmbe.ch:spidersp:043726	Wang & Li	2010	0	Greece	 - 	Wang, C, X, & Li, S, Q, (2010c), Two new species of the spider genus Cataleptoneta from Balkan Peninsula (Araneae, Leptonetidae), Zootaxa 2730: 57-68	no	Troglobiont	Space	1	0	0	0	0	Soil + Wall	Depigmented	0	1	1	1,750	1,780	1,600	1,620	1,765	1,610	0,912	1,700	0,650	0,700	0,675	0,500	0,500	0,500	1,350	NA	NA	NA	NA	2,750	2,650	2,700	1,588	3,650	3,400	3,525	2,074	NA	0,280	0,280	NA	NA	NA	0,000	Absent_Ontology	0,04	0,03	0,05	NA	NA	0,04	1	0	0	0	0	1	0	0	0	0	0
Leptonetidae	Cataleptoneta	sengleti	Cataleptoneta sengleti	urn:lsid:nmbe.ch:spidersp:002951	Brignoli	1974	1	Greece (Crete)	-	Brignoli, P, M, (1974g), Araignées de Grèce VIII, Quelques Leptonetidae de la Laconie et de l'île de Crète (Arachnida, Araneae), Annales de Spéléologie 29: 63-70; Le Peru, B, (2011), The spiders of Europe, a synthesis of data: Volume 1 Atypidae to Theridiidae, Mémoires de la Société Linnéenne de Lyon 2: 1-522	no	Troglobiont	Space	1	0	0	0	0	Soil + Wall	Depigmented	1	0	1	1,570	1,600	NA	1,700	1,585	1,700	1,073	1,700	0,700	0,700	0,700	0,500	0,500	0,500	1,400	NA	NA	NA	NA	2,120	2,750	2,435	1,432	2,370	3,370	2,870	1,688	NA	0,130	0,130	NA	NA	NA	0,000	Absent_Ontology	0,000	0,000	0,000	NA	0,000	0,000	1	0	0	0	0	1	0	0	0	0	0
Leptonetidae	Leptoneta	abeillei	Leptoneta abeillei	urn:lsid:nmbe.ch:spidersp:002969	Simon	1882	0	Spain, France	-	Le Peru, B, (2011), The spiders of Europe, a synthesis of data: Volume 1 Atypidae to Theridiidae, Mémoires de la Société Linnéenne de Lyon 2: 1-522; Fage, L, (1913), Biospelogica XXIX, Études sur les araignées cavernicoles II, Revision des Leptonetidae, Archives de Zoologie Expérimentale et Générale (5) 10(9): 479-576, pl, 43-53	no	Troglobiont	Space	1	0	0	0	0	Soil	Depigmented	0	0	1	2,500	4,000	NA	4,000	3,250	4,000	1,231	4,000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0,000	Absent_Ontology	NA	NA	NA	NA	NA	NA	1	0	0	0	0	1	0	0	0	0	0
Leptonetidae	Leptoneta	berlandi	Leptoneta berlandi	urn:lsid:nmbe.ch:spidersp:002974	Machado & Ribera	1986	0	Portugal	-	Le Peru, B, (2011), The spiders of Europe, a synthesis of data: Volume 1 Atypidae to Theridiidae, Mémoires de la Société Linnéenne de Lyon 2: 1-522; Machado, A, de B, & Ribera, C, (1986), Araneidos cavernicolas de Portugal: Familia Leptonetidae (Araneae), Actas X Congreso Internacional de Aracnologia, Barcelona 1: 355-366	no	Troglophile	Space	0	1	0	1	0	Soil	Depigmented	1	0	0	NA	1,900	NA	2,100	1,900	2,100	1,105	4,000	0,830	0,890	0,860	0,680	0,760	0,720	1,194	NA	NA	NA	NA	1,900	2,020	1,960	0,490	2,100	2,150	2,125	0,531	NA	NA	NA	NA	NA	NA	0,000	Absent_Ontology	0,000	0,000	0,000	0,000	0,000	0,000	1	0	0	0	0	1	0	0	0	0	0
Leptonetidae	Leptoneta	ciaisensis	Leptoneta ciaisensis	urn:lsid:nmbe.ch:spidersp:002977	Dresco	1987	0	France	-	Dresco, E, (1987), Étude des Leptoneta: Leptoneta (Araneae, Leptonetidae) du sud-est de la France, Bulletin du Muséum National d'Histoire Naturelle de Paris (4) 9(A): 633-650; Le Peru, B, (2011), The spiders of Europe, a synthesis of data: Volume 1 Atypidae to Theridiidae, Mémoires de la Société Linnéenne de Lyon 2: 1-522	no	Troglophile	Space	0	1	0	1	0	Soil	Depigmented	0	0	1	NA	NA	NA	NA	NA	NA	NA	4,000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0,000	Absent_Ontology	NA	NA	NA	NA	NA	NA	1	0	0	0	0	1	0	0	0	0	0
Leptonetidae	Leptoneta	comasi	Leptoneta comasi	urn:lsid:nmbe.ch:spidersp:002978	Ribera	1978	0	Spain	-	Le Peru, B, (2011), The spiders of Europe, a synthesis of data: Volume 1 Atypidae to Theridiidae, Mémoires de la Société Linnéenne de Lyon 2: 1-522; Ribera, C, (1978b), Leptoneta comasi n, sp, (Araneae, Leptonetidae) una nueva especie cavernicola del Levante Español, Miscellanea Zoologica 4: 25-29; Ribera, C, (1988a), La familia Leptonetidae (Arachnida, Araneae) in la Península Ibérica, In: Haupt, J, (ed,) XI Europäisches Arachnologisches Colloquium, Technische Universität Berlin Dokumentation Kongresse und Tagungen 38, 267-281	no	Troglobiont	Space	1	0	0	0	0	Soil	Depigmented	0	1	1	1,760	1,800	NA	2,100	1,780	2,100	1,180	2,000	0,780	1,010	0,895	0,590	0,860	0,725	1,234	NA	NA	NA	NA	1,820	2,610	2,215	1,108	1,760	3,010	2,385	1,193	NA	0,990	0,990	NA	NA	NA	0,000	Absent_Ontology	NA	NA	NA	NA	NA	NA	1	0	0	0	0	1	0	0	0	0	0
Leptonetidae	Leptoneta	condei	Leptoneta condei	urn:lsid:nmbe.ch:spidersp:002979	Dresco	1987	0	France	-	Dresco, E, (1987), Étude des Leptoneta: Leptoneta (Araneae, Leptonetidae) du sud-est de la France, Bulletin du Muséum National d'Histoire Naturelle de Paris (4) 9(A): 633-650; Le Peru, B, (2011), The spiders of Europe, a synthesis of data: Volume 1 Atypidae to Theridiidae, Mémoires de la Société Linnéenne de Lyon 2: 1-522	no	Troglophile	Space	0	1	0	1	0	Soil	Depigmented	0	0	1	NA	NA	NA	NA	NA	NA	NA	4,000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0,000	Absent_Ontology	NA	NA	NA	NA	NA	NA	1	0	0	0	0	1	0	0	0	0	0
Leptonetidae	Leptoneta	conimbricensis	Leptoneta conimbricensis	urn:lsid:nmbe.ch:spidersp:002980	Machado & Ribera	1986	0	Portugal	-	Le Peru, B, (2011), The spiders of Europe, a synthesis of data: Volume 1 Atypidae to Theridiidae, Mémoires de la Société Linnéenne de Lyon 2: 1-522; Machado, A, de B, & Ribera, C, (1986), Araneidos cavernicolas de Portugal: Familia Leptonetidae (Araneae), Actas X Congreso Internacional de Aracnologia, Barcelona 1: 355-366	no	Troglophile	Space	0	1	0	1	0	Soil	Depigmented	0	0	0	NA	2,010	NA	1,790	2,010	1,790	0,891	4,000	0,810	0,790	0,800	0,670	0,680	0,675	1,185	NA	NA	NA	NA	1,650	1,640	1,645	0,411	1,870	1,870	1,870	0,468	NA	NA	NA	NA	NA	NA	0,000	Absent_Ontology	NA	NA	NA	NA	NA	NA	1	0	0	0	0	1	0	0	0	0	0
Leptonetidae	Leptoneta	convexa	Leptoneta convexa	urn:lsid:nmbe.ch:spidersp:002981	Simon	1872	0	France	-	Le Peru, B, (2011), The spiders of Europe, a synthesis of data: Volume 1 Atypidae to Theridiidae, Mémoires de la Société Linnéenne de Lyon 2: 1-522; Fage, L, (1913), Biospelogica XXIX, Études sur les araignées cavernicoles II, Revision des Leptonetidae, Archives de Zoologie Expérimentale et Générale (5) 10(9): 479-576, pl, 43-53	no	Troglophile	Space	1	0	0	1	0	Soil	Partly	0	0	1	3,000	4,000	NA	3,500	3,500	3,500	1,000	3,500	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0,000	Absent_Ontology	NA	NA	NA	NA	NA	NA	1	0	0	0	0	1	0	0	0	0	0
Leptonetidae	Leptoneta	corsica	Leptoneta corsica	urn:lsid:nmbe.ch:spidersp:002984	Fage	1943	0	France (Corsica)	-	Fage, L, (1943), Description d'une leptonète de Corse suivie de remarques sur les araignées cavernicoles du genre Stalita, Bulletin du Muséum National d'Histoire Naturelle de Paris (2) 15: 171-174; Le Peru, B, (2011), The spiders of Europe, a synthesis of data: Volume 1 Atypidae to Theridiidae, Mémoires de la Société Linnéenne de Lyon 2: 1-522	no	Troglophile	Space	0	0	0	1	0	Soil	Depigmented	0	0	1	NA	2,500	NA	NA	2,500	NA	NA	2,500	1,100	NA	1,100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0,000	Absent_Ontology	NA	NA	NA	NA	NA	NA	1	0	0	0	0	1	0	0	0	0	0
Leptonetidae	Leptoneta	crypticola	Leptoneta crypticola	urn:lsid:nmbe.ch:spidersp:002985	Simon	1907	0	France	-	Simon, E, (1907a), Biospéologica III, Araneae, Chernetes et Opiliones (première série), Archives de Zoologie Expérimentale et Générale (4) 6: 537-553; Le Peru, B, (2011), The spiders of Europe, a synthesis of data: Volume 1 Atypidae to Theridiidae, Mémoires de la Société Linnéenne de Lyon 2: 1-522	no	Troglophile	Space	1	1	1	1	0	Soil	Partly	0	0	1	NA	2,500	NA	NA	2,500	NA	NA	2,500	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0,000	Absent_Ontology	NA	NA	NA	NA	NA	NA	1	0	0	0	0	1	0	0	0	0	0
Leptonetidae	Leptoneta	fagei	Leptoneta fagei	urn:lsid:nmbe.ch:spidersp:002988	Simon	1914	0	France	-	Le Peru, B, (2011), The spiders of Europe, a synthesis of data: Volume 1 Atypidae to Theridiidae, Mémoires de la Société Linnéenne de Lyon 2: 1-522, 	no	Troglobiont	Space	1	0	0	0	0	Soil	Depigmented	0	0	1	2,500	2,800	NA	NA	2,650	NA	NA	2,500	NA	NA	1,100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0,240	0,240	NA	NA	NA	0,000	Absent_Ontology	NA	NA	NA	NA	NA	NA	1	0	0	0	0	1	0	0	0	0	0
Leptonetidae	Leptoneta	fouresi	Leptoneta fouresi	urn:lsid:nmbe.ch:spidersp:002990	Dresco	1979	0	France	-	Dresco, E, (1979), Etude des Leptoneta, Description de Leptoneta fouresi, araignée cavernicole nouvelle des Pyrénées françaises (fam, Leptonetidae), Bulletin de la Société d'Histoire Naturelle de Toulouse 115: 388-392,	no	Troglophile	Space	1	1	0	1	0	Soil	Depigmented	0	0	1	NA	3,000	NA	2,400	3,000	2,400	0,800	2,700	1,350	1,250	1,300	1,075	1,000	1,038	1,253	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0,000	Absent_Ontology	NA	NA	NA	NA	NA	NA	1	0	0	0	0	1	0	0	0	0	0
Leptonetidae	Leptoneta	infuscata	Leptoneta infuscata	urn:lsid:nmbe.ch:spidersp:002996	Simon	1872	0	Spain (mainland, Majorca), France	-	Le Peru, B, (2011), The spiders of Europe, a synthesis of data: Volume 1 Atypidae to Theridiidae, Mémoires de la Société Linnéenne de Lyon 2: 1-522; Simon, E, (1872b), Notice complémentaire sur les arachnides cavernicoles et hypogés, Annales de la Société Entomologique de France (5) 2: 473-488; Pons, G, (1992), El gènere Leptoneta Simon, 1872 (Araneae, Leptonetidae) a Mallorca, Apunts biogeogràfics, Endins 17-18: 61-66, 	no	Troglophile	Space	1	1	0	1	0	Soil	Partly	0	0	1	2,000	2,500	NA	NA	2,250	NA	NA	6,000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0,045	NA	0,045	NA	NA	NA	0,000	Absent_Ontology	NA	NA	NA	NA	NA	NA	1	0	0	0	0	1	0	0	0	0	0
Leptonetidae	Leptoneta	insularis	Leptoneta insularis	urn:lsid:nmbe.ch:spidersp:002998	Roewer	1953	0	Sardinia	-	Roewer, C, F, (1953a), Cavernicole arachniden aus Sardinien, Notes biospéologiques 8: 39-49; Le Peru, B, (2011), The spiders of Europe, a synthesis of data: Volume 1 Atypidae to Theridiidae, Mémoires de la Société Linnéenne de Lyon 2: 1-522,; Brignoli, P, M, (1967c), Su alcuni Leptonetidae della Sardegna (Araneae), Rendiconti, Istituto Lombardo di Scienze e Lettere (B) 101: 352-359	no	Troglophile	Space	1	1	0	1	0	Soil	Partly	0	0	1	NA	3,300	NA	NA	3,300	NA	NA	3,300	1,100	NA	1,100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0,280	NA	0,280	NA	NA	NA	0,000	Absent_Ontology	NA	NA	NA	NA	NA	NA	1	0	0	0	0	1	0	0	0	0	0
Leptonetidae	Leptoneta	jeanneli	Leptoneta jeanneli	urn:lsid:nmbe.ch:spidersp:003000	Simon	1907	0	France	-	Le Peru, B, (2011), The spiders of Europe, a synthesis of data: Volume 1 Atypidae to Theridiidae, Mémoires de la Société Linnéenne de Lyon 2: 1-522, ;Simon, E, (1907a), Biospéologica III, Araneae, Chernetes et Opiliones (première série), Archives de Zoologie Expérimentale et Générale (4) 6: 537-553; Fage, L, (1913), Biospelogica XXIX, Études sur les araignées cavernicoles II, Revision des Leptonetidae, Archives de Zoologie Expérimentale et Générale (5) 10(9): 479-576, pl, 43-53	no	Troglophile	Space	1	0	0	1	0	Soil	Depigmented	0	1	1	NA	2,000	NA	2,000	2,000	2,000	1,000	2,000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0,000	Absent_Ontology	NA	NA	NA	NA	NA	NA	1	0	0	0	0	1	0	0	0	0	0
Leptonetidae	Leptoneta	lantosquensis	Leptoneta lantosquensis	urn:lsid:nmbe.ch:spidersp:003002	Dresco	1987	0	France	-	Le Peru, B, (2011), The spiders of Europe, a synthesis of data: Volume 1 Atypidae to Theridiidae, Mémoires de la Société Linnéenne de Lyon 2: 1-522, ;Simon, E, (1907a), Biospéologica III, Araneae, Chernetes et Opiliones (première série), Archives de Zoologie Expérimentale et Générale (4) 6: 537-553;	no	Troglobiont	Space	1	0	0	0	0	Soil	Depigmented	0	0	0	NA	NA	NA	NA	NA	NA	NA	2,000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1,875	NA	1,875	0,938	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0,000	Absent_Ontology	NA	NA	NA	NA	NA	NA	1	0	0	0	0	1	0	0	0	0	0
Leptonetidae	Leptoneta	leucophthalma	Leptoneta leucophthalma	urn:lsid:nmbe.ch:spidersp:003003	Simon	1907	0	Spain, France	-	Le Peru, B, (2011), The spiders of Europe, a synthesis of data: Volume 1 Atypidae to Theridiidae, Mémoires de la Société Linnéenne de Lyon 2: 1-522, ;Simon, E, (1907a), Biospéologica III, Araneae, Chernetes et Opiliones (première série), Archives de Zoologie Expérimentale et Générale (4) 6: 537-553; Fage, L, (1913), Biospelogica XXIX, Études sur les araignées cavernicoles II, Revision des Leptonetidae, Archives de Zoologie Expérimentale et Générale (5) 10(9): 479-576, pl, 43-53	no	Troglobiont	Space	1	0	0	0	0	Soil	Depigmented	0	1	1	NA	2,000	NA	NA	2,000	NA	NA	2,000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0,000	Absent_Ontology	NA	NA	NA	NA	NA	NA	1	0	0	0	0	1	0	0	0	0	0
Leptonetidae	Leptoneta	manca	Leptoneta manca	urn:lsid:nmbe.ch:spidersp:003006	Fage	1913	0	France	-	Le Peru, B, (2011), The spiders of Europe, a synthesis of data: Volume 1 Atypidae to Theridiidae, Mémoires de la Société Linnéenne de Lyon 2: 1-522, ;Dresco, E, (1987), Étude des Leptoneta: Leptoneta (Araneae, Leptonetidae) du sud-est de la France, Bulletin du Muséum National d'Histoire Naturelle de Paris (4) 9(A): 633-650;  Fage, L, (1913), Biospelogica XXIX, Études sur les araignées cavernicoles II, Revision des Leptonetidae, Archives de Zoologie Expérimentale et Générale (5) 10(9): 479-576, pl, 43-53	no	Troglobiont	Space	1	0	0	0	0	Soil	Depigmented	0	1	1	NA	NA	NA	NA	NA	NA	NA	2,000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0,000	Absent_Ontology	NA	NA	NA	NA	NA	NA	1	0	0	0	0	1	0	0	0	0	0
Leptonetidae	Leptoneta	microphtalma	Leptoneta microphtalma	urn:lsid:nmbe.ch:spidersp:003009	Simon	1872	0	France	-	Le Peru, B, (2011), The spiders of Europe, a synthesis of data: Volume 1 Atypidae to Theridiidae, Mémoires de la Société Linnéenne de Lyon 2: 1-522; Simon, E, (1872b), Notice complémentaire sur les arachnides cavernicoles et hypogés, Annales de la Société Entomologique de France (5) 2: 473-488; Fage, L, (1913), Biospelogica XXIX, Études sur les araignées cavernicoles II, Revision des Leptonetidae, Archives de Zoologie Expérimentale et Générale (5) 10(9): 479-576, pl, 43-53	no	Troglobiont	Space	1	0	0	0	0	Soil	Depigmented	0	1	1	NA	3,500	NA	3,100	3,500	3,100	0,886	3,350	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0,000	Absent_Ontology	NA	NA	NA	NA	NA	NA	1	0	0	0	0	1	0	0	0	0	0
Leptonetidae	Leptoneta	olivacea	Leptoneta olivacea	urn:lsid:nmbe.ch:spidersp:003012	Simon	1882	0	France	-	Simon, E, (1882c), Etudes Arachnologiques, 13e Mémoire, XX, Descriptions d'espèces et de genres nouveaux de la famille des Dysderidae, Annales de la Société Entomologique de France (6) 2: 201-240,; Le Peru, B, (2011), The spiders of Europe, a synthesis of data: Volume 1 Atypidae to Theridiidae, Mémoires de la Société Linnéenne de Lyon 2: 1-522, 	no	Troglophile	Space	1	1	0	1	0	Soil	Depigmented	0	1	1	2,700	3,000	2,700	3,000	2,850	2,850	1,000	2,850	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0,000	Absent_Ontology	NA	NA	NA	NA	NA	NA	1	0	0	0	0	1	0	0	0	0	0
Leptonetidae	Leptoneta	paroculus	Leptoneta paroculus	urn:lsid:nmbe.ch:spidersp:003014	Simon	1907	0	Spain, France	-	Le Peru, B, (2011), The spiders of Europe, a synthesis of data: Volume 1 Atypidae to Theridiidae, Mémoires de la Société Linnéenne de Lyon 2: 1-522, ;Simon, E, (1907a), Biospéologica III, Araneae, Chernetes et Opiliones (première série), Archives de Zoologie Expérimentale et Générale (4) 6: 537-553; Fage, L, (1913), Biospelogica XXIX, Études sur les araignées cavernicoles II, Revision des Leptonetidae, Archives de Zoologie Expérimentale et Générale (5) 10(9): 479-576, pl, 43-53; Duffey, E, & Brignoli, P, M, (1981), Two rare spiders from the Spanish Pyrenees (prov, Huesca), Bulletin of the British Arachnological Society 5: 155-158,	no	Troglophile	Space	1	1	0	1	0	Soil	Partly	0	0	1	NA	2,000	NA	NA	2,000	NA	NA	4,000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0,000	Absent_Ontology	NA	NA	NA	NA	NA	NA	1	0	0	0	0	1	0	0	0	0	0
Leptonetidae	Leptoneta	patrizii	Leptoneta patrizii	urn:lsid:nmbe.ch:spidersp:003015	Roewer	1953	0	Sardinia	-	Le Peru, B, (2011), The spiders of Europe, a synthesis of data: Volume 1 Atypidae to Theridiidae, Mémoires de la Société Linnéenne de Lyon 2: 1-522; Brignoli, P, M, (1969a), Secondo contributo alla conoscenza dei Leptonetidae della Sardegna (Araneae), Archivio Zoologico Italiano 54: 11-31	no	Troglobiont	Space	1	1	0	0	0	Soil	Depigmented	0	1	1	3,500	3,900	NA	NA	3,700	NA	NA	3,600	NA	NA	1,500	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0,310	0,310	NA	NA	NA	0,000	Absent_Ontology	NA	NA	NA	NA	NA	NA	1	0	0	0	0	1	0	0	0	0	0
Leptonetidae	Leptoneta	proserpina	Leptoneta proserpina	urn:lsid:nmbe.ch:spidersp:003016	Simon	1907	0	France	-	Le Peru, B, (2011), The spiders of Europe, a synthesis of data: Volume 1 Atypidae to Theridiidae, Mémoires de la Société Linnéenne de Lyon 2: 1-522,; Fage, L, (1913), Biospelogica XXIX, Études sur les araignées cavernicoles II, Revision des Leptonetidae, Archives de Zoologie Expérimentale et Générale (5) 10(9): 479-576, pl, 43-53	no	Troglobiont	Space	1	1	0	0	0	Soil	Depigmented	0	1	1	NA	2,500	NA	NA	2,500	NA	NA	2,500	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0,000	Absent_Ontology	NA	NA	NA	NA	NA	NA	1	0	0	0	0	1	0	0	0	0	0
Leptonetidae	Leptoneta	serbariuana	Leptoneta serbariuana	urn:lsid:nmbe.ch:spidersp:003019	Roewer	1953	0	Sardinia	-	Le Peru, B, (2011), The spiders of Europe, a synthesis of data: Volume 1 Atypidae to Theridiidae, Mémoires de la Société Linnéenne de Lyon 2: 1-522; Brignoli, P, M, (1969a), Secondo contributo alla conoscenza dei Leptonetidae della Sardegna (Araneae), Archivio Zoologico Italiano 54: 11-31; Roewer, C, F, (1953a), Cavernicole arachniden aus Sardinien, Notes biospéologiques 8: 39-49	no	Troglobiont	Space	1	0	0	0	0	Soil	Depigmented	0	0	1	NA	NA	NA	NA	NA	NA	NA	3,000	NA	1,300	1,300	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0,310	0,310	NA	NA	NA	0,000	Absent_Ontology	NA	NA	NA	NA	NA	NA	1	0	0	0	0	1	0	0	0	0	0
Leptonetidae	Leptoneta	taramellii	Leptoneta taramellii	urn:lsid:nmbe.ch:spidersp:003024	Roewer	1956	0	Sardinia	-	Le Peru, B, (2011), The spiders of Europe, a synthesis of data: Volume 1 Atypidae to Theridiidae, Mémoires de la Société Linnéenne de Lyon 2: 1-522, 	no	Troglophile	Space	1	1	0	1	0	Soil	Depigmented	0	0	1	NA	1,800	NA	NA	1,800	NA	NA	1,800	0,700	NA	0,700	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0,200	NA	0,200	NA	NA	NA	0,000	Absent_Ontology	NA	NA	NA	NA	NA	NA	1	0	0	0	0	1	0	0	0	0	0
Leptonetidae	Leptoneta	trabucensis	Leptoneta trabucensis	urn:lsid:nmbe.ch:spidersp:003025	Simon	1907	0	France	-	Le Peru, B, (2011), The spiders of Europe, a synthesis of data: Volume 1 Atypidae to Theridiidae, Mémoires de la Société Linnéenne de Lyon 2: 1-522,; Fage, L, (1913), Biospelogica XXIX, Études sur les araignées cavernicoles II, Revision des Leptonetidae, Archives de Zoologie Expérimentale et Générale (5) 10(9): 479-576, pl, 43-53; Simon, E, (1907c), Etude sur les araignées de la sous-section des Haplogynes, Annales de la Société Entomologique de Belgique 51: 246-264	no	Troglophile	Space	1	1	0	1	0	Soil	Depigmented	0	0	1	NA	3,000	NA	2,000	3,000	2,000	0,667	2,500	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0,000	Absent_Ontology	NA	NA	NA	NA	NA	NA	1	0	0	0	0	1	0	0	0	0	0
Leptonetidae	Leptonetela	andreevi	Leptonetela andreevi	urn:lsid:nmbe.ch:spidersp:003034	Deltshev	1985	0	Greece	-	Deltshev, C, D, (1985b), New data concerning cave spiders (Araneae) in Greece with description of a new Leptonetela (Araneae, Leptonetidae), Acta Zoologica Bulgarica 27: 41-45,; Le Peru, B, (2011), The spiders of Europe, a synthesis of data: Volume 1 Atypidae to Theridiidae, Mémoires de la Société Linnéenne de Lyon 2: 1-522,	no	Troglobiont	Space	1	0	0	0	0	Soil	Depigmented	0	1	1	NA	2,020	NA	NA	2,020	NA	NA	2,000	0,730	NA	0,730	0,570	NA	0,570	1,281	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0,000	Absent_Ontology	NA	NA	NA	NA	NA	NA	1	0	0	0	0	1	0	0	0	0	0
Leptonetidae	Leptonetela	arvanitidisi	Leptonetela arvanitidisi	urn:lsid:nmbe.ch:spidersp:048248	Wang & Li	2016	0	Greece	-	Wu, Y,, Wang, C, X,, Zheng, G, & Li, S, Q, (2016), Three new species of the genus Leptonetela from Greece (Araneae, Leptonetidae), ZooKeys 569: 23-35,	no	Troglobiont	Space	1	0	0	0	0	Soil	Depigmented	1	0	1	NA	2,030	NA	1,750	2,030	1,750	0,862	1,850	0,850	0,830	0,840	0,730	0,720	0,725	1,159	NA	NA	NA	NA	1,900	2,250	2,075	1,122	2,080	2,450	2,265	1,224	NA	NA	NA	0,100	0,100	0,100	0,000	Absent_Ontology	0,000	0,000	0,000	0,000	0,000	0,000	1	0	0	0	0	1	0	0	0	0	0
Leptonetidae	Leptonetela	caucasica	Leptonetela caucasica	urn:lsid:nmbe.ch:spidersp:003035	Dunin	1990	0	Caucasus (Russia, Georgia, Azerbaijan), Iran?	-	Dunin, P, M, (1990a), Leptonetela caucasica sp, n, – a first finding of spiders of the family Leptonetidae (Aranei, Haplogynae) in the USSR, Zoologicheskiĭ Zhurnal 69(1): 147-149,; Marusik, Y, M, & Guseinov, E, (2003), Spiders (Arachnida: Aranei) of Azerbaijan, 1, New family and genus records, Arthropoda Selecta 12(1): 29-46	no	Troglophile	Space	1	1	0	1	0	Soil	Depigmented	0	0	0	NA	1,900	1,790	1,900	1,900	1,845	0,971	1,850	0,690	0,770	0,730	0,570	0,710	0,640	1,141	NA	NA	NA	NA	1,540	1,130	1,335	0,722	1,540	1,210	1,375	0,743	NA	0,330	0,330	NA	NA	NA	0,000	Absent_Ontology	NA	NA	NA	NA	NA	NA	1	0	0	0	0	1	0	0	0	0	0
